Journal of Geosciences,"MINERALOGY - SCIE(Q3); GEOCHEMISTRY & GEOPHYSICS -
SCIE(Q3)",,
INDIAN JOURNAL OF PHYSICS,"PHYSICS, MULTIDISCIPLINARY - SCIE(Q3)",,
Asian Journal of Criminology,CRIMINOLOGY & PENOLOGY - SSCI(Q3),,
Education Finance and Policy,"ECONOMICS - SSCI(Q3); EDUCATION & EDUCATIONAL
RESEARCH - SSCI(Q3)",,
Australasian Emergency Care,NURSING - SCIE(Q3); EMERGENCY MEDICINE - SCIE(Q3); NURSING - SSCI(Q3),,
Literacy,LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS - SSCI(Q2); EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q3),,
JOURNAL OF CARDIAC SURGERY,"SURGERY - SCIE(Q3); CARDIAC & CARDIOVASCULAR SYSTEMS
- SCIE(Q4)",,
"Asia-Pacific Journal of Chemical
Engineering","ENGINEERING, CHEMICAL - SCIE(Q3)",,
ELECTROCHEMISTRY,ELECTROCHEMISTRY - SCIE(Q4),,
KOREAN JOURNAL OF PARASITOLOGY,PARASITOLOGY - SCIE(Q3),,
"JOURNAL OF INTERVENTIONAL
CARDIOLOGY",CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q4),,
INFANT AND CHILD DEVELOPMENT,"PSYCHOLOGY, DEVELOPMENTAL - SSCI(Q4)",,
Archives Animal Breeding,"AGRICULTURE, DAIRY & ANIMAL SCIENCE - SCIE(Q3)",,
Politics and Governance,POLITICAL SCIENCE - SSCI(Q3),,
"WESTERN JOURNAL OF NURSING
RESEARCH",NURSING - SCIE(Q3); NURSING - SSCI(Q3),,
"Journal of Radiation Research and
Applied Sciences",MULTIDISCIPLINARY SCIENCES - SCIE(Q3),,
,"ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q3);
IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY - SCIE(Q3); COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE -",,
IET Image Processing,SCIE(Q4),,
Veterinary Medicine and Science,VETERINARY SCIENCES - SCIE(Q2),,
"BRAZILIAN JOURNAL OF CHEMICAL
ENGINEERING","ENGINEERING, CHEMICAL - SCIE(Q3)",,
"CANADIAN JOURNAL OF CIVIL
ENGINEERING","ENGINEERING, CIVIL - SCIE(Q4)",,
"BLOOD PRESSURE
JOURNAL OF CANCER EDUCATION","PERIPHERAL VASCULAR DISEASE - SCIE(Q4)
EDUCATION, SCIENTIFIC DISCIPLINES - SCIE(Q3); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE(Q4);
ONCOLOGY - SCIE(Q4)",,
Advances in High Energy Physics,"PHYSICS, PARTICLES & FIELDS - SCIE(Q3)",,
AUSTRAL ECOLOGY,ECOLOGY - SCIE(Q4),,
JOURNAL OF THE TEXTILE INSTITUTE,"MATERIALS SCIENCE, TEXTILES - SCIE(Q2)",,
"Journal of Intervention and Statebuilding
PUBLIC HEALTH NURSING","INTERNATIONAL RELATIONS - SSCI(Q3)
NURSING - SCIE(Q3); NURSING - SSCI(Q3); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE(Q4); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI(Q4)",,
Journal of Language Identity and Education,LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS - SSCI(Q2); EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q3),,
"Asian Journal of Technology Innovation
Injury Epidemiology","ECONOMICS - SSCI(Q3); BUSINESS - SSCI(Q4)
PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI(Q4); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE(Q4)",,
ZEITSCHRIFT FUR GASTROENTEROLOGIE,GASTROENTEROLOGY & HEPATOLOGY - SCIE(Q4),,
BMC Zoology,ZOOLOGY - SCIE(Q2),,
DISEASES OF AQUATIC ORGANISMS,VETERINARY SCIENCES - SCIE(Q2); FISHERIES - SCIE(Q3),,
Water Supply,"WATER RESOURCES - SCIE(Q4); ENVIRONMENTAL SCIENCES - SCIE(Q4); ENGINEERING, ENVIRONMENTAL - SCIE(Q4)",,
JOURNAL OF POULTRY SCIENCE,"AGRICULTURE, DAIRY & ANIMAL SCIENCE - SCIE(Q3)",,
PHOTONIC NETWORK,"OPTICS - SCIE(Q3); COMPUTER SCIENCE, INFORMATION",,
COMMUNICATIONS,SYSTEMS - SCIE(Q4); TELECOMMUNICATIONS - SCIE(Q4),,
Acta Geodaetica et Geophysica,GEOCHEMISTRY & GEOPHYSICS - SCIE(Q3),,
"Discourse-Studies in the Cultural Politics
of Education",EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q3),,
Maderas-Ciencia y Tecnologia,"MATERIALS SCIENCE, PAPER & WOOD - SCIE(Q2)",,
"INTERNATIONAL JOURNAL OF PEST
MANAGEMENT",ENTOMOLOGY - SCIE(Q2),,
"Journal of Laparoendoscopic & Advanced
Surgical Techniques",SURGERY - SCIE(Q3),,
European Journal of Social Theory,SOCIOLOGY - SSCI(Q3),,
"Annals of Surgical Treatment and
Research",SURGERY - SCIE(Q3),,
"SALAMANDRA
Archives of Environmental & Occupational Health","ZOOLOGY - SCIE(Q2)
PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE(Q4); ENVIRONMENTAL SCIENCES - SCIE(Q4)",,
AUSTRALIAN SYSTEMATIC BOTANY,"PLANT SCIENCES - SCIE(Q3); EVOLUTIONARY BIOLOGY -
SCIE(Q4)",,
Children & Society,SOCIAL WORK - SSCI(Q3),,
INTERVENTIONAL NEURORADIOLOGY,"CLINICAL NEUROLOGY - SCIE(Q4); RADIOLOGY, NUCLEAR
MEDICINE & MEDICAL IMAGING - SCIE(Q4)",,
European Journal of Social Work,SOCIAL WORK - SSCI(Q3),,
ECOLOGY OF FOOD AND NUTRITION,NUTRITION & DIETETICS - SCIE(Q4),,
"VETERINARY ANAESTHESIA AND
ANALGESIA",VETERINARY SCIENCES - SCIE(Q2),,
4OR-A Quarterly Journal of Operations Research,OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE(Q4),,
PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H- JOURNAL OF ENGINEERING IN MEDICINE,"ENGINEERING, BIOMEDICAL - SCIE(Q4)",,
ANNALS OF PLASTIC SURGERY,SURGERY - SCIE(Q3),,
SOUTH ATLANTIC QUARTERLY,"LITERARY REVIEWS - AHCI(N/A); CULTURAL STUDIES -
AHCI(N/A); CULTURAL STUDIES - SSCI(Q2)",,
COMPUTER JOURNAL,"COMPUTER SCIENCE, THEORY & METHODS - SCIE(Q3); COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE(Q3); COMPUTER SCIENCE, HARDWARE & ARCHITECTURE - SCIE(Q4); COMPUTER SCIENCE, INFORMATION SYSTEMS -
SCIE(Q4)",,
JOURNAL OF STATISTICAL PHYSICS,"PHYSICS, MATHEMATICAL - SCIE(Q2)",,
"BIOTECHNOLOGY & BIOTECHNOLOGICAL
EQUIPMENT",BIOTECHNOLOGY & APPLIED MICROBIOLOGY - SCIE(Q4),,
JOURNAL OF EXPERIMENTAL EDUCATION,"EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q3);
PSYCHOLOGY, EDUCATIONAL - SSCI(Q4)",,
Clinical Respiratory Journal,RESPIRATORY SYSTEM - SCIE(Q4),,
Laboratory Phonology,"LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS -
SSCI(Q2)",,
"EDUCATIONAL POLICY
JOURNAL OF OFFSHORE MECHANICS AND
ARCTIC ENGINEERING-TRANSACTIONS OF","EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q3)
ENGINEERING, MECHANICAL - SCIE(Q3); ENGINEERING,",,
THE ASME,OCEAN - SCIE(Q3),,
BIOLOGICALS,BIOCHEMICAL RESEARCH METHODS - SCIE(Q4); PHARMACOLOGY & PHARMACY - SCIE(Q4); BIOTECHNOLOGY & APPLIED MICROBIOLOGY - SCIE(Q4),,
JOURNAL OF HYMENOPTERA RESEARCH,ENTOMOLOGY - SCIE(Q2),,
"JOURNAL OF INTERVENTIONAL CARDIAC
ELECTROPHYSIOLOGY",CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q4),,
"SORT-Statistics and Operations Research
Transactions","STATISTICS & PROBABILITY - SCIE(Q2); OPERATIONS
RESEARCH & MANAGEMENT SCIENCE - SCIE(Q4)",,
"EURASIP Journal on Advances in Signal
Processing","ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q3)",,
"ZAMM-Zeitschrift fur Angewandte
Mathematik und Mechanik","MATHEMATICS, APPLIED - SCIE(Q2); MECHANICS - SCIE(Q3)",,
"International Journal of Transitional
Justice","LAW - SSCI(Q2); POLITICAL SCIENCE - SSCI(Q3);
INTERNATIONAL RELATIONS - SSCI(Q3)",,
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART C- JOURNAL OF MECHANICAL ENGINEERING
SCIENCE","ENGINEERING, MECHANICAL - SCIE(Q3)",,
Journal of Adolescent and Young Adult Oncology,ONCOLOGY - SCIE(Q4),,
Australian Occupational Therapy Journal,REHABILITATION - SCIE(Q3),,
INDIAN JOURNAL OF DERMATOLOGY,DERMATOLOGY - SCIE(Q4),,
Hip International,ORTHOPEDICS - SCIE(Q3),,
HUMAN DIMENSIONS OF WILDLIFE,"BIODIVERSITY CONSERVATION - SCIE(Q3); ENVIRONMENTAL
SCIENCES - SCIE(Q4)",,
"LEGAL AND CRIMINOLOGICAL
PSYCHOLOGY","LAW - SSCI(Q2); PSYCHOLOGY, MULTIDISCIPLINARY -
SSCI(Q3); CRIMINOLOGY & PENOLOGY - SSCI(Q3)",,
THORACIC AND CARDIOVASCULAR SURGEON,"SURGERY - SCIE(Q3); CARDIAC & CARDIOVASCULAR SYSTEMS
- SCIE(Q4); RESPIRATORY SYSTEM - SCIE(Q4)",,
"AFRICAN JOURNAL OF AQUATIC SCIENCE
JOURNAL OF RADIOANALYTICAL AND","MARINE & FRESHWATER BIOLOGY - SCIE(Q3)
NUCLEAR SCIENCE & TECHNOLOGY - SCIE(Q2); CHEMISTRY,
INORGANIC & NUCLEAR - SCIE(Q3); CHEMISTRY, ANALYTICAL",,
NUCLEAR CHEMISTRY,SCIE(Q4),,
International Journal of Cultural Studies,"CULTURAL STUDIES - AHCI(N/A); CULTURAL STUDIES -
SSCI(Q2)",,
"JOURNAL OF THE CHINESE CHEMICAL
SOCIETY","CHEMISTRY, MULTIDISCIPLINARY - SCIE(Q4)",,
"MCN-The American Journal of Maternal-
Child Nursing",NURSING - SSCI(Q3); NURSING - SCIE(Q3),,
"BRITISH JOURNAL OF EDUCATIONAL
STUDIES",EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q3),,
European Journal of Criminology,CRIMINOLOGY & PENOLOGY - SSCI(Q3),,
PSYCHOLOGY CRIME & LAW,"LAW - SSCI(Q2); PSYCHOLOGY, MULTIDISCIPLINARY -
SSCI(Q3); CRIMINOLOGY & PENOLOGY - SSCI(Q3)",,
CELL AND TISSUE BANKING,"CELL BIOLOGY - SCIE(Q4); ENGINEERING, BIOMEDICAL -
SCIE(Q4)",,
PHILOSOPHY OF SCIENCE,"HISTORY & PHILOSOPHY OF SCIENCE - AHCI(N/A); HISTORY &
PHILOSOPHY OF SCIENCE - SCIE(Q1); HISTORY & PHILOSOPHY OF SCIENCE - SSCI(Q2)",,
"European Early Childhood Education
Research Journal",EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q3),,
"EUROPEAN JOURNAL OF
CONTRACEPTION AND REPRODUCTIVE","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH -",,
HEALTH CARE,SCIE(Q4); OBSTETRICS & GYNECOLOGY - SCIE(Q4),,
"Scandinavian Journal of Educational
Research",EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q3),,
"INTERNATIONAL JOURNAL OF COMPUTER
MATHEMATICS","MATHEMATICS, APPLIED - SCIE(Q2)",,
Medical Ultrasonography,"ACOUSTICS - SCIE(Q3); RADIOLOGY, NUCLEAR MEDICINE &
MEDICAL IMAGING - SCIE(Q4)",,
Journal of Spectroscopy,"SPECTROSCOPY - SCIE(Q3); BIOCHEMICAL RESEARCH
METHODS - SCIE(Q4)",,
JOURNAL OF ENVIRONMENTAL LAW,LAW - SSCI(Q2); ENVIRONMENTAL STUDIES - SSCI(Q4),,
SCANNING,"INSTRUMENTS & INSTRUMENTATION - SCIE(Q3);
MICROSCOPY - SCIE(Q4)",,
"Earth and Environmental Science
Transactions of the Royal Society of","PALEONTOLOGY - SCIE(Q3); GEOSCIENCES,",,
Edinburgh,MULTIDISCIPLINARY - SCIE(Q4),,
Journal of Veterinary Cardiology,VETERINARY SCIENCES - SCIE(Q2),,
PRESENCE-Virtual and Augmented Reality,"COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE(Q3);
COMPUTER SCIENCE, CYBERNETICS - SCIE(Q4)",,
"SOFTWARE TESTING VERIFICATION &
RELIABILITY","COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE(Q3)",,
"Boletin de la Asociacion de Geografos
Espanoles",GEOGRAPHY - SSCI(Q3),,
AMERICAN JOURNAL OF DENTISTRY,"DENTISTRY, ORAL SURGERY & MEDICINE - SCIE(Q4)",,
PHYSICS AND CHEMISTRY OF MINERALS,"MINERALOGY - SCIE(Q3); MATERIALS SCIENCE,
MULTIDISCIPLINARY - SCIE(Q4)",,
BioResources,"MATERIALS SCIENCE, PAPER & WOOD - SCIE(Q2)",,
"PERIODICA POLYTECHNICA-CHEMICAL
ENGINEERING","ENGINEERING, CHEMICAL - SCIE(Q3)",,
SOCIAL SERVICE REVIEW,SOCIAL WORK - SSCI(Q3),,
Child and Adolescent Social Work Journal,SOCIAL WORK - SSCI(Q3),,
"Ardeola-International Journal of
Ornithology",ORNITHOLOGY - SCIE(Q2),,
AMERICAN BUSINESS LAW JOURNAL,LAW - SSCI(Q2); BUSINESS - SSCI(Q4),,
RADIATION MEASUREMENTS,NUCLEAR SCIENCE & TECHNOLOGY - SCIE(Q2),,
TEST,STATISTICS & PROBABILITY - SCIE(Q2),,
"Libyan Journal of Medicine
NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS","MEDICINE, GENERAL & INTERNAL - SCIE(Q3) MATHEMATICS - SCIE(Q1); MATHEMATICS, APPLIED -
SCIE(Q2)",,
"FOREST SCIENCE
JOURNAL OF ELASTICITY","FORESTRY - SCIE(Q3)
ENGINEERING, MULTIDISCIPLINARY - SCIE(Q3); MECHANICS - SCIE(Q3); MATERIALS SCIENCE, MULTIDISCIPLINARY -
SCIE(Q4)",,
Colombia Medica,"MEDICINE, GENERAL & INTERNAL - SCIE(Q3)",,
Computational Economics,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS - SCIE(Q3); ECONOMICS - SSCI(Q3); MANAGEMENT - SSCI(Q4)",,
MATERIALS AT HIGH TEMPERATURES,"METALLURGY & METALLURGICAL ENGINEERING - SCIE(Q3); MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q4)",,
Journal of the Australian Ceramic Society,"MATERIALS SCIENCE, CERAMICS - SCIE(Q3)",,
HERZ,CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q4),,
WILDLIFE SOCIETY BULLETIN,BIODIVERSITY CONSERVATION - SCIE(Q3),,
"INTERNATIONAL JOURNAL OF
INDUSTRIAL ORGANIZATION",ECONOMICS - SSCI(Q3),,
ACTA CARDIOLOGICA,CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q4),,
Evolutionary Psychology,"PSYCHOLOGY, EXPERIMENTAL - SSCI(Q4)",,
"JOURNAL OF INTELLIGENT & FUZZY
SYSTEMS","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE(Q4)",,
"Series-Journal of the Spanish Economic
Association",ECONOMICS - SSCI(Q3),,
ZOOSYSTEMA,ZOOLOGY - SCIE(Q2),,
IET Electric Power Applications,"ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q3)",,
"Genetic Testing and Molecular
Biomarkers",GENETICS & HEREDITY - SCIE(Q4),,
"WOMENS STUDIES INTERNATIONAL
FORUM",WOMENS STUDIES - SSCI(Q2),,
SINGAPORE ECONOMIC REVIEW,ECONOMICS - SSCI(Q3),,
"Advances in Clinical and Experimental
Medicine","MEDICINE, RESEARCH & EXPERIMENTAL - SCIE(Q4)",,
Palaeobiodiversity and,BIODIVERSITY CONSERVATION - SCIE(Q3); PALEONTOLOGY -,,
Palaeoenvironments,SCIE(Q3),,
"CRITICAL REVIEWS IN IMMUNOLOGY
Biosemiotics","IMMUNOLOGY - SCIE(Q4)
HISTORY & PHILOSOPHY OF SCIENCE - AHCI(N/A); HUMANITIES, MULTIDISCIPLINARY - AHCI(N/A); HISTORY & PHILOSOPHY OF SCIENCE - SCIE(Q1); HISTORY & PHILOSOPHY OF SCIENCE - SSCI(Q2)",,
CLAY MINERALS,"MINERALOGY - SCIE(Q3); GEOSCIENCES, MULTIDISCIPLINARY SCIE(Q4); CHEMISTRY, PHYSICAL - SCIE(Q4)",,
SEMINARS IN SPEECH AND LANGUAGE,AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY - SCIE(Q3); REHABILITATION - SCIE(Q3),,
European Journal of International Law,LAW - SSCI(Q2); INTERNATIONAL RELATIONS - SSCI(Q3),,
"MINNESOTA LAW REVIEW
International Journal of Computational","LAW - SSCI(Q2)
ENGINEERING, MULTIDISCIPLINARY - SCIE(Q3);
MATHEMATICS, INTERDISCIPLINARY APPLICATIONS -",,
Methods,SCIE(Q3),,
Journal of Special Education Technology,"REHABILITATION - SSCI(Q3); EDUCATION, SPECIAL - SSCI(Q3)",,
Politics and Religion,RELIGION - AHCI(N/A); POLITICAL SCIENCE - SSCI(Q3),,
Agrekon,AGRICULTURAL ECONOMICS & POLICY - SCIE(Q4),,
REVISTA CHILENA DE HISTORIA NATURAL,"BIODIVERSITY CONSERVATION - SCIE(Q3); ECOLOGY -
SCIE(Q4)",,
"JOURNAL FOR THE THEORY OF SOCIAL
BEHAVIOUR","PSYCHOLOGY, SOCIAL - SSCI(Q4)",,
"Marine Ecology-An Evolutionary
Perspective",MARINE & FRESHWATER BIOLOGY - SCIE(Q3),,
Sexual and Relationship Therapy,"PSYCHOLOGY, CLINICAL - SSCI(Q4)",,
Water Policy,WATER RESOURCES - SCIE(Q4),,
"JOURNAL OF ALGEBRAIC GEOMETRY
Bioinspired Biomimetic and Nanobiomaterials","MATHEMATICS - SCIE(Q1)
MATERIALS SCIENCE, BIOMATERIALS - SCIE(Q4); ENGINEERING, BIOMEDICAL - SCIE(Q4)",,
"JOURNAL OF ENGINEERING FOR GAS TURBINES AND POWER-TRANSACTIONS
OF THE ASME","ENGINEERING, MECHANICAL - SCIE(Q3)",,
Politics,"INTERNATIONAL RELATIONS - SSCI(Q3); POLITICAL SCIENCE -
SSCI(Q3)",,
HIGH PERFORMANCE POLYMERS,POLYMER SCIENCE - SCIE(Q4),,
POLYMER SCIENCE SERIES C,POLYMER SCIENCE - SCIE(Q4),,
Journal of Photonics for Energy,"OPTICS - SCIE(Q3); PHYSICS, APPLIED - SCIE(Q3); MATERIALS
SCIENCE, MULTIDISCIPLINARY - SCIE(Q4)",,
LAKE AND RESERVOIR MANAGEMENT,MARINE & FRESHWATER BIOLOGY - SCIE(Q3); LIMNOLOGY - SCIE(Q4); WATER RESOURCES - SCIE(Q4),,
WIND AND STRUCTURES,"CONSTRUCTION & BUILDING TECHNOLOGY - SCIE(Q3); ENGINEERING, CIVIL - SCIE(Q4); MECHANICS - SCIE(Q4)",,
BEHAVIOURAL PROCESSES,"ZOOLOGY - SCIE(Q2); BEHAVIORAL SCIENCES - SCIE(Q4); PSYCHOLOGY, BIOLOGICAL - SSCI(Q4)",,
JOURNAL OF NURSING CARE QUALITY,NURSING - SCIE(Q3); NURSING - SSCI(Q3),,
AMERICAN MUSEUM NOVITATES,"ZOOLOGY - SCIE(Q2); BIODIVERSITY CONSERVATION -
SCIE(Q3)",,
Quarterly Journal of Engineering Geology,"GEOSCIENCES, MULTIDISCIPLINARY - SCIE(Q4);",,
and Hydrogeology,"ENGINEERING, GEOLOGICAL - SCIE(Q4)",,
"Journal of Agricultural Engineering JOURNAL OF GEOGRAPHY IN HIGHER
EDUCATION","AGRICULTURAL ENGINEERING - SCIE(Q3)  GEOGRAPHY - SSCI(Q3); EDUCATION & EDUCATIONAL
RESEARCH - SSCI(Q4)",,
"Revista Latino-Americana de
Enfermagem",NURSING - SSCI(Q3); NURSING - SCIE(Q3),,
NEUROCHIRURGIE,SURGERY - SCIE(Q3); CLINICAL NEUROLOGY - SCIE(Q4),,
SCIENCE OF SINTERING,"MATERIALS SCIENCE, CERAMICS - SCIE(Q3); METALLURGY & METALLURGICAL ENGINEERING - SCIE(Q3)",,
"Journal of Beliefs & Values-Studies in
Religion & Education","RELIGION - AHCI(N/A); EDUCATION & EDUCATIONAL
RESEARCH - SSCI(Q4)",,
Arts & Health,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH -
SSCI(Q4)",,
Clinical Nursing Research AIDS RESEARCH AND HUMAN RETROVIRUSES,"NURSING - SSCI(Q3); NURSING - SCIE(Q3)
INFECTIOUS DISEASES - SCIE(Q4); VIROLOGY - SCIE(Q4); IMMUNOLOGY - SCIE(Q4)",,
CANADIAN JOURNAL OF SOIL SCIENCE,SOIL SCIENCE - SCIE(Q4),,
Geospatial Health,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE(Q4); HEALTH CARE SCIENCES & SERVICES - SCIE(Q4)",,
Clinical Spine Surgery Advances in Theoretical and Mathematical Physics,"ORTHOPEDICS - SCIE(Q3); CLINICAL NEUROLOGY - SCIE(Q4) PHYSICS, MATHEMATICAL - SCIE(Q2); PHYSICS, PARTICLES & FIELDS - SCIE(Q3)",,
ANNALS OF CARNEGIE MUSEUM,ZOOLOGY - SCIE(Q2); PALEONTOLOGY - SCIE(Q3),,
Annali di Botanica,PLANT SCIENCES - SCIE(Q3); ENVIRONMENTAL SCIENCES - SCIE(Q4),,
Algorithms for Molecular Biology,MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE(Q3); BIOCHEMICAL RESEARCH METHODS - SCIE(Q4); BIOTECHNOLOGY & APPLIED MICROBIOLOGY - SCIE(Q4),,
SPE DRILLING & COMPLETION,"ENGINEERING, PETROLEUM - SCIE(Q2)",,
Human Service Organizations,SOCIAL WORK - SSCI(Q3); PUBLIC ADMINISTRATION -,,
Management Leadership & Governance,SSCI(Q4),,
FOLIA GEOBOTANICA,PLANT SCIENCES - SCIE(Q3),,
International Journal of Bilingualism,"LANGUAGE & LINGUISTICS - AHCI(N/A); LINGUISTICS -
SSCI(Q2)",,
Tropical Conservation Science,BIODIVERSITY CONSERVATION - SCIE(Q3),,
Australian Journal of Primary Health,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI(Q4); PRIMARY HEALTH CARE - SCIE(Q4); HEALTH POLICY & SERVICES - SSCI(Q4); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE(Q4); HEALTH CARE SCIENCES & SERVICES - SCIE(Q4)",,
Australian Endodontic Journal,"DENTISTRY, ORAL SURGERY & MEDICINE - SCIE(Q4)",,
Molecular & Cellular Toxicology KOREAN JOURNAL OF PHYSIOLOGY & PHARMACOLOGY,"TOXICOLOGY - SCIE(Q4)
PHARMACOLOGY & PHARMACY - SCIE(Q4); PHYSIOLOGY - SCIE(Q4)",,
ARTIFICIAL LIFE,"COMPUTER SCIENCE, THEORY & METHODS - SCIE(Q3); COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE(Q4)",,
SCIENTIST,"INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI(Q3);
MULTIDISCIPLINARY SCIENCES - SCIE(Q3)",,
PSYCHOLOGICA BELGICA,"PSYCHOLOGY, MULTIDISCIPLINARY - SSCI(Q3)",,
CORONARY ARTERY DISEASE,CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q4),,
JOURNAL OF FORENSIC SCIENCES,"MEDICINE, LEGAL - SCIE(Q3)",,
"INTERNATIONAL JOURNAL OF SOCIAL
WELFARE",SOCIAL WORK - SSCI(Q4),,
DEVIANT BEHAVIOR,"CRIMINOLOGY & PENOLOGY - SSCI(Q3); SOCIOLOGY - SSCI(Q3); PSYCHOLOGY, SOCIAL - SSCI(Q4)",,
BIOMETRICAL JOURNAL,STATISTICS & PROBABILITY - SCIE(Q2); MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE(Q4),,
CHEMISTRY LETTERS,"CHEMISTRY, MULTIDISCIPLINARY - SCIE(Q4)",,
Annals of Indian Academy of Neurology,CLINICAL NEUROLOGY - SCIE(Q4),,
"International Journal of Advanced
Robotic Systems",ROBOTICS - SCIE(Q4),,
COMBINATORIAL CHEMISTRY & HIGH,"CHEMISTRY, APPLIED - SCIE(Q3); PHARMACOLOGY &
PHARMACY - SCIE(Q4); BIOCHEMICAL RESEARCH METHODS -",,
THROUGHPUT SCREENING,SCIE(Q4),,
ACM TRANSACTIONS ON PROGRAMMING LANGUAGES AND SYSTEMS,"COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE(Q3)",,
Data Technologies and Applications,"INFORMATION SCIENCE & LIBRARY SCIENCE - SSCI(Q3); COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE(Q4)",,
"REVIEW OF ECONOMIC DYNAMICS ZEITSCHRIFT FUR NATURFORSCHUNG
SECTION A-A JOURNAL OF PHYSICAL","ECONOMICS - SSCI(Q3)
PHYSICS, MULTIDISCIPLINARY - SCIE(Q3); CHEMISTRY,",,
SCIENCES,PHYSICAL - SCIE(Q4),,
China Review-An Interdisciplinary Journal on Greater China,AREA STUDIES - SSCI(Q2),,
Revista da Associacao Medica Brasileira,"MEDICINE, GENERAL & INTERNAL - SCIE(Q3)",,
JOURNAL OF INVASIVE CARDIOLOGY,CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q4),,
Acta Polytechnica Hungarica,"ENGINEERING, MULTIDISCIPLINARY - SCIE(Q3)",,
ECONOMIC INQUIRY,ECONOMICS - SSCI(Q3),,
Race and Justice,"ETHNIC STUDIES - SSCI(Q3); CRIMINOLOGY & PENOLOGY -
SSCI(Q3)",,
ANNALS OF REGIONAL SCIENCE,ECONOMICS - SSCI(Q3); GEOGRAPHY - SSCI(Q4); REGIONAL & URBAN PLANNING - SSCI(Q4); ENVIRONMENTAL STUDIES - SSCI(Q4),,
WOMEN & HEALTH,"WOMENS STUDIES - SSCI(Q3); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI(Q4)",,
Economic Change and Restructuring,ECONOMICS - SSCI(Q3),,
"AUSTRALIAN ARCHAEOLOGY
ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS","ARCHAEOLOGY - AHCI(N/A); ANTHROPOLOGY - SSCI(Q2) MATHEMATICS, APPLIED - SCIE(Q2); AUTOMATION & CONTROL SYSTEMS - SCIE(Q4)",,
"COMMUNICATIONS IN CONTEMPORARY
MATHEMATICS","MATHEMATICS - SCIE(Q1); MATHEMATICS, APPLIED -
SCIE(Q2)",,
World Trade Review,"LAW - SSCI(Q2); INTERNATIONAL RELATIONS - SSCI(Q3);
ECONOMICS - SSCI(Q3)",,
ANNALS OF SAUDI MEDICINE,"MEDICINE, GENERAL & INTERNAL - SCIE(Q3)",,
